reactionID,hm_38_gene,hm_19_gene
bio/TRPGLYPHEt,bio/hg38_SLC15A1,bio/hg19_SLC15A1
bio/TRPGLYVALt,bio/hg38_SLC15A1,bio/hg19_SLC15A1
bio/TRPHISMETt,bio/hg38_SLC15A1,bio/hg19_SLC15A1
bio/TRPILELYSt,bio/hg38_SLC15A1,bio/hg19_SLC15A1
bio/TRPILETRPt,bio/hg38_SLC15A1,bio/hg19_SLC15A1
bio/TRPLEUVALt,bio/hg38_SLC15A1,bio/hg19_SLC15A1
bio/TRPLYSt,bio/hg38_SLC15A1,bio/hg19_SLC15A1
bio/TRPMETARGt,bio/hg38_SLC15A1,bio/hg19_SLC15A1
bio/TRPMETVALt,bio/hg38_SLC15A1,bio/hg19_SLC15A1
bio/TRPPHEt,bio/hg38_SLC15A1,bio/hg19_SLC15A1
bio/TRPPROGLYt,bio/hg38_SLC15A1,bio/hg19_SLC15A1
bio/TRPPROLEUt,bio/hg38_SLC15A1,bio/hg19_SLC15A1
bio/TRPPROVALt,bio/hg38_SLC15A1,bio/hg19_SLC15A1
bio/TRPSERTYRt,bio/hg38_SLC15A1,bio/hg19_SLC15A1
bio/TRPTHRGLUt,bio/hg38_SLC15A1,bio/hg19_SLC15A1
bio/TRPTHRILEt,bio/hg38_SLC15A1,bio/hg19_SLC15A1
bio/TRPTHRTYRt,bio/hg38_SLC15A1,bio/hg19_SLC15A1
bio/TRPTYRGLNt,bio/hg38_SLC15A1,bio/hg19_SLC15A1
bio/TRPTYRTYRt,bio/hg38_SLC15A1,bio/hg19_SLC15A1
bio/TRPVALASPt,bio/hg38_SLC15A1,bio/hg19_SLC15A1
bio/TYRALAt,bio/hg38_SLC15A1,bio/hg19_SLC15A1
bio/TYRALAPHEt,bio/hg38_SLC15A1,bio/hg19_SLC15A1
bio/TYRARGGLUt,bio/hg38_SLC15A1,bio/hg19_SLC15A1
bio/TYRARGSERt,bio/hg38_SLC15A1,bio/hg19_SLC15A1
bio/TYRASPARGt,bio/hg38_SLC15A1,bio/hg19_SLC15A1
bio/TYRCYSGLYt,bio/hg38_SLC15A1,bio/hg19_SLC15A1
bio/TYRCYSTHRt,bio/hg38_SLC15A1,bio/hg19_SLC15A1
bio/TYRGLUt,bio/hg38_SLC15A1,bio/hg19_SLC15A1
bio/TYRLEUARGt,bio/hg38_SLC15A1,bio/hg19_SLC15A1
bio/TYRPHETYRt,bio/hg38_SLC15A1,bio/hg19_SLC15A1
bio/TYRTHRt,bio/hg38_SLC15A1,bio/hg19_SLC15A1
bio/TYRTRPPHEt,bio/hg38_SLC15A1,bio/hg19_SLC15A1
bio/TYRTYRt,bio/hg38_SLC15A1,bio/hg19_SLC15A1
bio/TYRVALMETt,bio/hg38_SLC15A1,bio/hg19_SLC15A1
bio/VALARGGLYt,bio/hg38_SLC15A1,bio/hg19_SLC15A1
bio/VALHISASNt,bio/hg38_SLC15A1,bio/hg19_SLC15A1
bio/VALLEUPHEt,bio/hg38_SLC15A1,bio/hg19_SLC15A1
bio/VALLYSTYRt,bio/hg38_SLC15A1,bio/hg19_SLC15A1
bio/VALPHEARGt,bio/hg38_SLC15A1,bio/hg19_SLC15A1
bio/VALPROTRPt,bio/hg38_SLC15A1,bio/hg19_SLC15A1
bio/VALSERARGt,bio/hg38_SLC15A1,bio/hg19_SLC15A1
bio/VALTRPPHEt,bio/hg38_SLC15A1,bio/hg19_SLC15A1
bio/VALTRPVALt,bio/hg38_SLC15A1,bio/hg19_SLC15A1
bio/VALVALt,bio/hg38_SLC15A1,bio/hg19_SLC15A1
bio/TRPGLYASPt,bio/hg38_SLC15A1,bio/hg19_SLC15A1
bio/GLYLEUPEPT1tc,bio/hg38_SLC15A1,bio/hg19_SLC15A1
bio/HMR_7680,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/ALAARGCYSt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/ALAARGGLYt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/ALAASNLEUt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/ALAGLYLYSt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/ALAHISALAt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/ALALYSTHRt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/ARGALAALAt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/ARGALAPHEt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/ARGALATHRt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/ARGARGt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/ARGARGLYSt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/ARGARGMETt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/ARGCYSGLYt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/ARGCYSSERt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/ARGGLUGLUt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/ARGGLUPROt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/ARGGLYGLYt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/ARGHISTHRt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/ARGLEUPHEt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/ARGLYSASPt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/ARGPHEARGt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/ARGPROMETt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/ARGPROTHRt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/ARGSERSERt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/ARGTYRVALt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/ARGVALCYSt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/ARGVALTRPt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/ASNASNARGt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/ASNCYSCYSt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/ASNMETPROt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/ASNPHEASPt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/ASNPHECYSt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/ASNTYRGLYt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/ASNTYRPHEt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/ASNTYRTHRt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/ASPALAARGt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/ASPASNGLUt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/ASPGLUt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/ASPGLUPROt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/ASPGLUTRPt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/ASPHISCYSt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/ASPHISPROt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/ASPLYSGLUt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/ASPLYSHISt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/ASPMETASPt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/ASPPROLYSt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/ASPVALASNt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/CYSASNMETt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/CYSASPPHEt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/CYSCYSt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/CYSGLNMETt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/CYSGLUHISt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/CYSGLUTRPt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/CYSLEUTHRt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/CYSSERMETt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/CYSTYRASNt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/GLNASNGLNt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/GLNHISHISt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/GLNHISLYSt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/GLNLYSLYSt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/GLNLYSTRPt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/GLNPROGLUt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/GLNTRPGLUt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/GLNTYRLEUt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/GLUARGLEUt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/GLUASNLEUt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/GLUGLUt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/GLUILELYSt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/GLULEUt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/GLUMETt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/GLUMETHISt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/GLUTHRt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/GLUTHRLYSt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/GLUTRPALAt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/GLYHISASNt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/GLYHISLYSt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/GLYLYSCYSt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/GLYLYSPHEt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/GLYTYRLYSt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/GLYVALHISt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/HISARGCYSt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/HISARGSERt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/HISASPt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/HISCYSCYSt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/HISGLNALAt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/HISGLUt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/HISGLUGLNt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/HISGLYLYSt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/HISHISLYSt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/HISLYSALAt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/HISLYSGLUt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/HISLYSILEt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/HISLYSTHRt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/HISLYSVALt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/HISMETt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/HISMETGLNt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/HISPHEARGt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/HISPROLYSt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/HISTRPHISt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/ILEARGILEt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/ILEASNHISt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/ILEASPt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/ILEGLNGLUt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/ILEGLYARGt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/ILEPROLYSt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/ILESERARGt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/ILETRPTYRt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/LEUALAARGt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/LEUASNASPt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/LEUASPLYSt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/LEULEUTRPt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/LEUPROt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/LEUPROARGt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/LEUSERTRPt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/LEUTRPt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/LEUTRPARGt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/LEUTYRTYRt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/LEUVALt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/LYSARGLEUt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/LYSCYSHISt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/LYSGLNPHEt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/LYSGLUGLUt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/LYSLYSLYSt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/LYSPHEILEt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/LYSTRPARGt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/LYSTYRILEt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/LYSVALPHEt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/LYSVALTRPt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/METARGLEUt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/METASNTYRt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/METGLNTYRt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/METGLYARGt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/METHISLYSt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/METMETILEt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/METPHEARGt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/METTRPPHEt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/PHEASNMETt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/PHEASPt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/PHEGLNPHEt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/PHELEUt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/PHELEUASPt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/PHELEUHISt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/PHELYSALAt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/PHELYSPROt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/PHEPHEt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/PHEPHEASNt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/PHEPHETHRt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/PHEPROARGt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/PHESERTRPt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/PHETHRLYSt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/PHETRPLEUt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/PHETYRt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/PHETYRGLNt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/PHETYRLYSt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/PROARGASPt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/PROARGCYSt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/PROASNCYSt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/PROCYSt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/PROGLNPROt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/PROGLULYSt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/PROHISt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/PROHISTYRt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/PROLEUARGt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/PROLYSPROt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/PROPHEt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/PROPROARGt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/PROPROPROt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/PROTRPLYSt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/PROTRPTHRt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/PROVALGLNt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/SERARGALAt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/SERARGTRPt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/SERCYSARGt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/SERGLYGLUt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/SERLYSHISt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/SERPHELYSt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/SERTRPHISt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/THRARGTYRt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/THRASNTYRt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/THRGLNGLUt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/THRGLNTYRt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/THRHISHISt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/THRILEARGt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/THRMETARGt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/THRPHEARGt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/THRSERARGt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/THRTHRARGt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/THRTYRMETt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/TRPALAPROt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/TRPARGALAt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/TRPASPASPt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/TRPGLNGLNt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/TRPGLUGLYt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/TRPGLULEUt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/TRPGLUPROt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/TRPGLUTYRt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/TRPGLYLEUt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/TRPGLYPHEt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/TRPGLYVALt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/TRPHISMETt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/TRPILELYSt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/TRPILETRPt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/TRPLEUVALt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/TRPLYSt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/TRPMETARGt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/TRPMETVALt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/TRPPHEt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/TRPPROGLYt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/TRPPROLEUt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/TRPPROVALt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/TRPSERTYRt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/TRPTHRGLUt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/TRPTHRILEt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/TRPTHRTYRt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/TRPTYRGLNt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/TRPTYRTYRt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/TRPVALASPt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/TYRALAt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/TYRALAPHEt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/TYRARGGLUt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/TYRARGSERt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/TYRASPARGt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/TYRCYSGLYt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/TYRCYSTHRt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/TYRGLUt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/TYRLEUARGt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/TYRPHETYRt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/TYRTHRt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/TYRTRPPHEt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/TYRTYRt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/TYRVALMETt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/VALARGGLYt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/VALHISASNt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/VALLEUPHEt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/VALLYSTYRt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/VALPHEARGt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/VALPROTRPt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/VALSERARGt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/VALTRPPHEt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/VALTRPVALt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/VALVALt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/TRPGLYASPt,bio/hg38_SLC15A2,bio/hg19_SLC15A2
bio/HMR_7681,bio/hg38_SLC18A3,bio/hg19_SLC18A3
bio/ACHVESSEC,bio/hg38_SLC18A3,bio/hg19_SLC18A3
bio/HMR_7682,bio/hg38_SLC19A1,bio/hg19_SLC19A1
bio/HMR_7683,bio/hg38_SLC19A1,bio/hg19_SLC19A1
bio/HMR_7684,bio/hg38_SLC19A1,bio/hg19_SLC19A1
bio/HMR_7685,bio/hg38_SLC19A1,bio/hg19_SLC19A1
bio/HMR_7686,bio/hg38_SLC19A1,bio/hg19_SLC19A1
bio/HMR_7687,bio/hg38_SLC19A1,bio/hg19_SLC19A1
bio/HMR_4944,bio/hg38_SLC19A1,bio/hg19_SLC19A1
bio/HMR_4942,bio/hg38_SLC19A1,bio/hg19_SLC19A1
bio/5FTHFt2,bio/hg38_SLC19A1,bio/hg19_SLC19A1
bio/5MTHFt2,bio/hg38_SLC19A1,bio/hg19_SLC19A1
bio/FOLt2,bio/hg38_SLC19A1,bio/hg19_SLC19A1
bio/THFt2,bio/hg38_SLC19A1,bio/hg19_SLC19A1
bio/THMMPt4,bio/hg38_SLC19A1,bio/hg19_SLC19A1
bio/THMTPt,bio/hg38_SLC19A1,bio/hg19_SLC19A1
bio/APRGSTRNt1e,bio/hg38_SLC19A1,bio/hg19_SLC19A1
bio/MLTHFte2,bio/hg38_SLC19A1,bio/hg19_SLC19A1
bio/HMR_7699,bio/hg38_SLC13A1,bio/hg19_SLC13A1
bio/HMR_7700,bio/hg38_SLC13A1,bio/hg19_SLC13A1
bio/HMR_7904,bio/hg38_SLC13A1,bio/hg19_SLC13A1
bio/HMR_8732,bio/hg38_SLC13A1,bio/hg19_SLC13A1
bio/HMR_8853,bio/hg38_SLC13A1,bio/hg19_SLC13A1
bio/HMR_7699,bio/hg38_SLC13A4,bio/hg19_SLC13A4
bio/HMR_7734,bio/hg38_SLC5A7,bio/hg19_SLC5A7
bio/HMR_9620,bio/hg38_SLC5A7,bio/hg19_SLC5A7
bio/HMR_7735,bio/hg38_SLC46A1,bio/hg19_SLC46A1
bio/FOLTle,bio/hg38_SLC46A1,bio/hg19_SLC46A1
bio/MLTHFte,bio/hg38_SLC46A1,bio/hg19_SLC46A1
bio/HMR_7736,bio/hg38_SLC32A1,bio/hg19_SLC32A1
bio/HMR_7737,bio/hg38_SLC32A1,bio/hg19_SLC32A1
bio/HMR_7738,bio/hg38_SLC32A1,bio/hg19_SLC32A1
bio/BALAVECSEC,bio/hg38_SLC32A1,bio/hg19_SLC32A1
bio/GABAVESSEC,bio/hg38_SLC32A1,bio/hg19_SLC32A1
bio/GLYVESSEC,bio/hg38_SLC32A1,bio/hg19_SLC32A1
bio/HMR_7739,bio/hg38_SLC5A8,bio/hg19_SLC5A8
bio/HMR_8515,bio/hg38_SLC5A8,bio/hg19_SLC5A8
bio/BUTSMCT1,bio/hg38_SLC5A8,bio/hg19_SLC5A8
bio/NACSMCTte,bio/hg38_SLC5A8,bio/hg19_SLC5A8
bio/PPASMCT1,bio/hg38_SLC5A8,bio/hg19_SLC5A8
bio/PYRSMCT1,bio/hg38_SLC5A8,bio/hg19_SLC5A8
bio/HMR_8677,bio/hg38_SLC22A16,bio/hg19_SLC22A16
bio/HMR_8677,bio/hg38_SLC22A15,bio/hg19_SLC22A15
bio/HMR_8730,bio/hg38_SLC52A3,bio/hg19_SLC52A3
bio/HMR_8892,bio/hg38_ATP4A,bio/hg19_ATP4A
bio/HKt,bio/hg38_ATP4A,bio/hg19_ATP4A
bio/HMR_8892,bio/hg38_ATP4B,bio/hg19_ATP4B
bio/HMR_8892,bio/hg38_ATP4B,bio/hg19_ATP4B
bio/HKt,bio/hg38_ATP4B,bio/hg19_ATP4B
bio/HMR_8892,bio/hg38_ATP12A,bio/hg19_ATP12A
bio/HMR_8911,bio/hg38_SLC5A3,bio/hg19_SLC5A3
bio/HMR_8912,bio/hg38_SLC5A3,bio/hg19_SLC5A3
bio/NAt,bio/hg38_SLC5A3,bio/hg19_SLC5A3
bio/HMR_9196,bio/hg38_HEPH,bio/hg19_HEPH
bio/FERO,bio/hg38_HEPH,bio/hg19_HEPH
bio/HMR_9621,bio/hg38_SLC10A6,bio/hg19_SLC10A6
bio/HMR_9622,bio/hg38_SLC22A12,bio/hg19_SLC22A12
bio/HMR_9623,bio/hg38_SLC22A11,bio/hg19_SLC22A11
bio/HMR_9624,bio/hg38_SLC22A11,bio/hg19_SLC22A11
bio/FOLOAT2tc,bio/hg38_SLC22A11,bio/hg19_SLC22A11
bio/T4HCINNMte,bio/hg38_SLC22A11,bio/hg19_SLC22A11
