reactionID,metabolic_compartment_dcid
bio/PCHOLN264_HSABCt,bio/m01371c
bio/PCHOLOLE_HSABCt,bio/m01371c
bio/PCHOLPALME__45__HSABCt,bio/m01371c
bio/PCHOLSTE_HSABCt,bio/m01371c
bio/PE12_HSABCt,bio/m01371c
bio/Pe13_HSABCt,bio/m01371c
bio/PE14_HSABCt,bio/m01371c
bio/PE15_HSABCt,bio/m01371c
bio/PE161_HSABCt,bio/m01371c
bio/PE17_HSABCt,bio/m01371c
bio/PE203_HSABCt,bio/m01371c
bio/PE226_HSABCt,bio/m01371c
bio/PE2LINL_HSABCt,bio/m01371c
bio/PEAR_HSABCt,bio/m01371c
bio/PEDH203_HSABCt,bio/m01371c
bio/PELINL_HSABCt,bio/m01371c
bio/PELPALM_HSABCt,bio/m01371c
bio/PEOLE_HSABCt,bio/m01371c
bio/PEPALM_HSASBCt,bio/m01371c
bio/PESTE_HSABCt,bio/m01371c
bio/DIGALSGALSIDEATPte,bio/m01371c
bio/SPHMYLN_HsATPte,bio/m01371c
bio/SPHMYLN180241_hs_ATPt,bio/m01371c
bio/SPHMYLN18114_hs_ATPt,bio/m01371c
bio/SPHMYLN18115_hs_ATPt,bio/m01371c
bio/SPHMYLN18116_hs_ATPt,bio/m01371c
bio/SPHMYLN181161_hs_ATPt,bio/m01371c
bio/SPHMYLN18117_hs_ATPt,bio/m01371c
bio/SPHMYLN18118_hs_ATPt,bio/m01371c
bio/SPHMYLN181181_hs_ATPt,bio/m01371c
bio/SPHMYLN18120_hs_ATPt,bio/m01371c
bio/SPHMYLN181201_hs_ATPt,bio/m01371c
bio/SPHMYLN18121_hs_ATPt,bio/m01371c
bio/SPHMYLN18122_hs_ATPt,bio/m01371c
bio/SPHMYLN181221_hs_ATPt,bio/m01371c
bio/SPHMYLN18123_hs_ATPt,bio/m01371c
bio/SPHMYLN1824_hs_ATPt,bio/m01371c
bio/SPHMYLN1825_hs_ATPt,bio/m01371c
bio/THEXDDte,bio/m01371c
bio/HEXDTRte,bio/m01371c
bio/HPDECEte,bio/m01371c
bio/EIC21114TRte,bio/m01371c
bio/5EIPENCte,bio/m01371c
bio/ANDRSTNDNte,bio/m01371c
bio/EANDRSTRNte,bio/m01371c
bio/AHANDROSTANte,bio/m01371c
bio/ANDRSTANDRte,bio/m01371c
bio/CE2209te,bio/m01371c
bio/C05301te,bio/m01371c
bio/C05299te,bio/m01371c
bio/C05302te,bio/m01371c
bio/CE5072te,bio/m01371c
bio/11DOCRTSLte,bio/m01371c
bio/11DOCRTSTRNte,bio/m01371c
bio/PRGNLONEte,bio/m01371c
bio/CE2211te,bio/m01371c
bio/17AHPRGSTRNte,bio/m01371c
bio/17AHPRGNLONEte,bio/m01371c
bio/C03681te,bio/m01371c
bio/PRGNLONESte,bio/m01371c
bio/CE1352te,bio/m01371c
bio/C05769te,bio/m01371c
bio/CE2006te,bio/m01371c
bio/PPP9ABCte,bio/m01371c
bio/CE7090te,bio/m01371c
bio/CE7085te,bio/m01371c
bio/CE7096te,bio/m01371c
bio/CE4877te,bio/m01371c
bio/CE1447te,bio/m01371c
bio/C05770te,bio/m01371c
bio/SPHS1Pt2e,bio/m01371c
bio/MLTHFte1,bio/m01371c
bio/CE7081tm,bio/m01371c
bio/12HARACHDte,bio/m01371c
bio/18HARACHDte,bio/m01371c
bio/DHEAte,bio/m01371c
bio/EANDRSTRNtr,bio/m01371c
bio/AHANDROSTANtr,bio/m01371c
bio/ANDRSTANDRtr,bio/m01371c
bio/ESTRONEte,bio/m01371c
bio/C05298te,bio/m01371c
bio/GLUCYSte,bio/m01371c
bio/PRISTte,bio/m01371c
bio/CE2049te,bio/m01371c
bio/CE2047te,bio/m01371c
bio/DOPA4GLCURt,bio/m01371c
bio/DOPA3GLCURt,bio/m01371c
bio/CE5026t,bio/m01371c
bio/4GLU56DIHDINDt,bio/m01371c
bio/CE5025t,bio/m01371c
bio/SPHK11,bio/m01371c
bio/ATPtg,bio/m01371c
bio/12DHCHOLabc,bio/m01371c
bio/3DHCDCHOLabc,bio/m01371c
bio/3DHCHOLabc,bio/m01371c
bio/3DHDCAabc,bio/m01371c
bio/3DHLCAabc,bio/m01371c
bio/7DHCDCHOLabc,bio/m01371c
bio/7DHCHOLabc,bio/m01371c
bio/CA24Gte,bio/m01371c
bio/CA3Sabc,bio/m01371c
bio/CDCA24Gte,bio/m01371c
bio/CDCA3Gte,bio/m01371c
bio/COPROSTabc,bio/m01371c
bio/DCA24Gte,bio/m01371c
bio/DCA3Gte,bio/m01371c
bio/DCA3Sabc,bio/m01371c
bio/GCA3Sabc,bio/m01371c
bio/GCDCA3Sabc,bio/m01371c
bio/GDCA3Sabc,bio/m01371c
bio/GUDCA3Sabc,bio/m01371c
bio/HCA24Gte,bio/m01371c
bio/HCA6Gte,bio/m01371c
bio/HDCA24Gte,bio/m01371c
bio/HDCA6Gte,bio/m01371c
bio/HYOCHOLabc,bio/m01371c
bio/ICDCHOLabc,bio/m01371c
bio/ISOCHOLabc,bio/m01371c
bio/LCA24Gte,bio/m01371c
bio/LCA3Gte,bio/m01371c
bio/LCA3Sabc,bio/m01371c
bio/TCA3Sabc,bio/m01371c
bio/TCDCA3Sabc,bio/m01371c
bio/TDCA3Sabc,bio/m01371c
bio/THYOCHOLabc,bio/m01371c
bio/TUDCA3Sabc,bio/m01371c
bio/UCHOLabc,bio/m01371c
bio/UDCA3Sabc,bio/m01371c
bio/12HTACRtu,bio/m01371c
bio/1331TACRteb,bio/m01371c
bio/13DMTtu,bio/m01371c
bio/1513TACRtu,bio/m01371c
bio/1531TACRteb,bio/m01371c
bio/15DMTtu,bio/m01371c
bio/2HATVLAChc,bio/m01371c
bio/2HATVACIDGLUCteb,bio/m01371c
bio/2HATVACIDteb,bio/m01371c
bio/2HATVLACGLUCteb,bio/m01371c
bio/2HATVLACteb,bio/m01371c
bio/31DMTtu,bio/m01371c
bio/35DSMVteb,bio/m01371c
bio/3HLVSTACtbc,bio/m01371c
bio/3HPVSTETteb,bio/m01371c
bio/3HPVSteb,bio/m01371c
bio/3HSMVACIDteb,bio/m01371c
bio/3ISPVSteb,bio/m01371c
bio/3OHACMPtev,bio/m01371c
bio/4BHGLZABCt,bio/m01371c
bio/4HATVACIDteb,bio/m01371c
bio/4HATVLAChc,bio/m01371c
bio/4HATVLACteb,bio/m01371c
bio/56DHPVSteb,bio/m01371c
bio/56EPPVSteb,bio/m01371c
bio/5OHFVSteb,bio/m01371c
bio/6AHGLZABCt,bio/m01371c
bio/6BHGLZABCt,bio/m01371c
bio/6BHGLZGLCABCt,bio/m01371c
bio/6CSMVACIDteb,bio/m01371c
bio/6EPSteb,bio/m01371c
bio/6HMSMVACIDteb,bio/m01371c
bio/6HSMVACIDteb,bio/m01371c
bio/6MELVACtbc,bio/m01371c
bio/6OHFVSteb,bio/m01371c
bio/7AHGLZABCt,bio/m01371c
bio/7BHGLZABCt,bio/m01371c
bio/7BHGLZGLCABCt,bio/m01371c
bio/7HPVSteb,bio/m01371c
bio/ACMPtu,bio/m01371c
bio/ACMPGLUTtep,bio/m01371c
bio/ACMPGLUTthc,bio/m01371c
bio/ACMPGLUtep,bio/m01371c
bio/ACMPGLUthc,bio/m01371c
bio/ACMPthc,bio/m01371c
bio/AM19CSteb,bio/m01371c
bio/AM1A4NCSteb,bio/m01371c
bio/AM1ACSteb,bio/m01371c
bio/AM1ALCSteb,bio/m01371c
bio/AM1C4N9CSteb,bio/m01371c
bio/AM1C9CSteb,bio/m01371c
bio/AM1CCSteb,bio/m01371c
bio/AM1CGLCteb,bio/m01371c
bio/AM4NC9CSteb,bio/m01371c
bio/AM4NCSteb,bio/m01371c
bio/AM9CSAteb,bio/m01371c
bio/ATVACIDtu,bio/m01371c
bio/ATVLAChc,bio/m01371c
bio/ATVLACtu,bio/m01371c
bio/Am1CSAteb,bio/m01371c
bio/CRGLZABCt,bio/m01371c
bio/CRVSATPthc,bio/m01371c
bio/CRVSATPtu,bio/m01371c
bio/CRVSM1teb,bio/m01371c
bio/CRVSM23teb,bio/m01371c
bio/CRVSM24teb,bio/m01371c
bio/CSASULPteb,bio/m01371c
bio/CSAtu,bio/m01371c
bio/CYSAMPtev,bio/m01371c
bio/DESFVSteb,bio/m01371c
bio/DHGLZABCt,bio/m01371c
bio/DSPVSteb,bio/m01371c
bio/EPOXTACteb,bio/m01371c
bio/FVSteb,bio/m01371c
bio/GLC3MEACPtev,bio/m01371c
bio/GLZABCteb,bio/m01371c
bio/GTACMPtev,bio/m01371c
bio/IBUPGLUCtpvb,bio/m01371c
bio/IBUP_RASCL1hep,bio/m01371c
bio/IBUP_Stbc,bio/m01371c
bio/ISOLVSTtbc,bio/m01371c
bio/LSTNtu,bio/m01371c
bio/LVACLAChep,bio/m01371c
bio/LVSTACIDtu,bio/m01371c
bio/LVSTPGPtu,bio/m01371c
bio/MDZtu,bio/m01371c
bio/MERACMPtep,bio/m01371c
bio/MERACMPthc,bio/m01371c
bio/MHGLZABCt,bio/m01371c
bio/NDERSVteb,bio/m01371c
bio/PTVSTATPtu,bio/m01371c
bio/PTVSTM3eb,bio/m01371c
bio/PVSATPtu,bio/m01371c
bio/PVSGLUCteb,bio/m01371c
bio/RSVATPtu,bio/m01371c
bio/RSVLACteb,bio/m01371c
bio/S3MEACMPtev,bio/m01371c
bio/SMVACIDATPteb,bio/m01371c
bio/SMVtu,bio/m01371c
bio/SMVLAChep,bio/m01371c
bio/STACMPtev,bio/m01371c
bio/SULPACMPtev,bio/m01371c
bio/TACRtu,bio/m01371c
bio/TRIPVSteb,bio/m01371c
bio/TSACGLUCtev,bio/m01371c
bio/TSACMSULtev,bio/m01371c
bio/3HPVSCOAhc,bio/m01371c
bio/FVSCOAhc,bio/m01371c
bio/HMR_10064,bio/m01371c
bio/biomass_human,bio/m01371c
bio/HMR_10073,bio/m01371c
bio/HMR_10075,bio/m01371c
bio/HMR_10079,bio/m01371c
bio/HMR_10080,bio/m01371c
bio/HMR_10082,bio/m01371c
bio/HMR_10094,bio/m01371c
bio/HMR_10097,bio/m01371c
bio/HMR_10100,bio/m01371c
bio/HMR_10101,bio/m01371c
bio/HMR_10102,bio/m01371c
bio/HMR_10103,bio/m01371c
bio/HMR_10104,bio/m01371c
bio/HMR_10105,bio/m01371c
bio/HMR_10109,bio/m01371c
bio/HMR_10110,bio/m01371c
bio/HMR_10111,bio/m01371c
bio/HMR_10115,bio/m01371c
bio/HMR_10117,bio/m01371c
bio/HMR_10121,bio/m01371c
bio/HMR_10125,bio/m01371c
bio/HMR_10126,bio/m01371c
bio/HMR_10128,bio/m01371c
bio/HMR_4097,bio/m01597c
bio/HMR_4108,bio/m01597c
bio/HMR_0153,bio/m01597c
bio/HMR_1434,bio/m01597c
bio/HMR_1436,bio/m01597c
bio/HMR_6929,bio/m01597c
bio/HMR_6938,bio/m01597c
bio/HMR_6940,bio/m01597c
bio/HMR_6956,bio/m01597c
bio/HMR_6960,bio/m01597c
bio/HMR_8442,bio/m01597c
bio/HMR_4426,bio/m01597c
bio/HMR_6784,bio/m01597c
bio/HMR_6785,bio/m01597c
bio/HMR_8794,bio/m01597c
bio/HMR_4149,bio/m01597c
bio/HMR_0200,bio/m01597c
bio/HMR_0204,bio/m01597c
bio/HMR_0241,bio/m01597c
bio/HMR_0255,bio/m01597c
bio/HMR_0263,bio/m01597c
bio/HMR_0275,bio/m01597c
bio/HMR_0289,bio/m01597c
bio/HMR_0297,bio/m01597c
bio/HMR_0369,bio/m01597c
bio/HMR_0373,bio/m01597c
bio/HMR_0381,bio/m01597c
bio/HMR_0385,bio/m01597c
bio/HMR_0389,bio/m01597c
bio/HMR_0393,bio/m01597c
bio/HMR_0417,bio/m01597c
bio/HMR_0421,bio/m01597c
bio/HMR_0425,bio/m01597c
bio/HMR_0429,bio/m01597c
bio/HMR_0433,bio/m01597c
bio/HMR_1065,bio/m01597c
bio/HMR_1066,bio/m01597c
bio/HMR_1067,bio/m01597c
bio/HMR_1068,bio/m01597c
bio/HMR_1069,bio/m01597c
bio/HMR_1070,bio/m01597c
bio/HMR_1088,bio/m01597c
bio/HMR_1248,bio/m01597c
bio/HMR_2591,bio/m01597c
bio/HMR_2594,bio/m01597c
bio/HMR_2599,bio/m01597c
bio/HMR_2602,bio/m01597c
bio/HMR_2605,bio/m01597c
bio/HMR_2608,bio/m01597c
bio/HMR_2623,bio/m01597c
bio/HMR_2626,bio/m01597c
bio/HMR_2636,bio/m01597c
bio/HMR_2642,bio/m01597c
bio/HMR_2654,bio/m01597c
bio/HMR_2660,bio/m01597c
bio/HMR_2663,bio/m01597c
bio/HMR_2675,bio/m01597c
bio/HMR_2678,bio/m01597c
bio/HMR_2699,bio/m01597c
bio/HMR_2702,bio/m01597c
bio/HMR_2711,bio/m01597c
bio/HMR_2742,bio/m01597c
bio/HMR_2746,bio/m01597c
bio/HMR_2752,bio/m01597c
bio/HMR_2755,bio/m01597c
bio/HMR_3032,bio/m01597c
bio/HMR_2906,bio/m01597c
bio/HMR_2909,bio/m01597c
bio/HMR_2915,bio/m01597c
bio/HMR_2918,bio/m01597c
bio/HMR_0758,bio/m01597c
bio/HMR_1627,bio/m01597c
bio/HMR_1697,bio/m01597c
bio/HMR_1754,bio/m01597c
bio/HMR_1756,bio/m01597c
bio/HMR_1832,bio/m01597c
bio/HMR_1835,bio/m01597c
bio/HMR_4500,bio/m01597c
bio/HMR_8712,bio/m01597c
bio/HMR_9495,bio/m01597c
bio/HMR_9512,bio/m01597c
bio/HMR_9527,bio/m01597c
bio/HMR_4914,bio/m01597c
bio/HMR_4915,bio/m01597c
bio/HMR_4916,bio/m01597c
bio/HMR_7730,bio/m01597c
bio/HMR_0732,bio/m01597c
bio/HMR_4913,bio/m01597c
bio/cofactors_vitamins,bio/m01597c
bio/FACOAL1813,bio/m01597c
bio/FACOAL191,bio/m01597c
bio/FACOAL206,bio/m01597c
bio/r1252,bio/m01597c
bio/RE1836C,bio/m01597c
bio/RE3075C,bio/m01597c
bio/RE3079C,bio/m01597c
bio/ADPACDAc,bio/m01597c
bio/C12DCACT,bio/m01597c
bio/DOCO13EFATP,bio/m01597c
bio/OCT11EFATP,bio/m01597c
bio/SEBACACT,bio/m01597c
bio/SUBERICACT,bio/m01597c
bio/SUCCACT,bio/m01597c
bio/LINOFATPtc,bio/m01597c
bio/OLEICFATPtc,bio/m01597c
bio/PALFATPtc,bio/m01597c
bio/ARACHFATPc,bio/m01597c
bio/OCDCAFATPc,bio/m01597c
bio/TTDCAFATPc,bio/m01597c
bio/ARACHDFATPtc,bio/m01597c
bio/LGNCFATPtc,bio/m01597c
bio/URSCHOLCOAc,bio/m01597c
bio/C181CPT2rbc,bio/m01597c
bio/ACCOAL,bio/m01597c
bio/IBUP_RASCL1hep,bio/m01597c
bio/3HPVSCOAhc,bio/m01597c
bio/FVSCOAhc,bio/m01597c
bio/HMR_10064,bio/m01597c
bio/HMR_10080,bio/m01597c
bio/HMR_10094,bio/m01597c
bio/HMR_10097,bio/m01597c
bio/HMR_10105,bio/m01597c
bio/HMR_10111,bio/m01597c
bio/HMR_10121,bio/m01597c
bio/HMR_10128,bio/m01597c
bio/HMR_4099,bio/m01252m
bio/HMR_4099,bio/m01371m
bio/HMR_4143,bio/m01371m
bio/HMR_4460,bio/m01371m
bio/HMR_4675,bio/m01371m
bio/HMR_3966,bio/m01371m
bio/HMR_4083,bio/m01371m
bio/HMR_4483,bio/m01371m
bio/HMR_4601,bio/m01371m
bio/HMR_4640,bio/m01371m
bio/HMR_6625,bio/m01371m
bio/HMR_8445,bio/m01371m
bio/HMR_8484,bio/m01371m
bio/HMR_3873,bio/m01371m
bio/HMR_8654,bio/m01371m
bio/HMR_3895,bio/m01371m
bio/HMR_0460,bio/m01371m
bio/HMR_3208,bio/m01371m
bio/HMR_3773,bio/m01371m
bio/HMR_5267,bio/m01371m
bio/HMR_4295,bio/m01371m
bio/HMR_1249,bio/m01371m
bio/HMR_1576,bio/m01371m
bio/HMR_0448,bio/m01371m
bio/HMR_4267,bio/m01371m
bio/HMR_4268,bio/m01371m
bio/HMR_4058,bio/m01371m
bio/HMR_4715,bio/m01371m
bio/HMR_4734,bio/m01371m
bio/HMR_4340,bio/m01371m
bio/HMR_4666,bio/m01371m
bio/HMR_7909,bio/m01371m
bio/HMR_7911,bio/m01371m
bio/HMR_7913,bio/m01371m
bio/HMR_8112,bio/m01371m
bio/HMR_8113,bio/m01371m
bio/HMR_8114,bio/m01371m
bio/HMR_8115,bio/m01371m
bio/HMR_8116,bio/m01371m
bio/HMR_8117,bio/m01371m
bio/HMR_8616,bio/m01371m
bio/HMR_6432,bio/m01371m
bio/HMR_6433,bio/m01371m
bio/HMR_6434,bio/m01371m
bio/HMR_6435,bio/m01371m
bio/HMR_6436,bio/m01371m
bio/HMR_6447,bio/m01371m
bio/HMR_6448,bio/m01371m
bio/HMR_6450,bio/m01371m
bio/HMR_6451,bio/m01371m
bio/HMR_6453,bio/m01371m
bio/HMR_6470,bio/m01371m
bio/HMR_6471,bio/m01371m
bio/HMR_6472,bio/m01371m
bio/HMR_6473,bio/m01371m
bio/HMR_6482,bio/m01371m
bio/HMR_6484,bio/m01371m
bio/HMR_6486,bio/m01371m
bio/HMR_6488,bio/m01371m
bio/HMR_6328,bio/m01371m
bio/HMR_6332,bio/m01371m
bio/HMR_6333,bio/m01371m
bio/HMR_6334,bio/m01371m
bio/HMR_6338,bio/m01371m
bio/HMR_6339,bio/m01371m
bio/HMR_6340,bio/m01371m
bio/HMR_7815,bio/m01371m
bio/HMR_7826,bio/m01371m
bio/HMR_7833,bio/m01371m
bio/HMR_7846,bio/m01371m
bio/BACCLm,bio/m01371m
bio/COUCOAFm,bio/m01371m
bio/FACOAL40im,bio/m01371m
bio/NNATm,bio/m01371m
bio/PNTKm,bio/m01371m
bio/r0034,bio/m01371m
bio/RE1514M,bio/m01371m
bio/RE2912M,bio/m01371m
bio/RE2972M,bio/m01371m
bio/RE3335M,bio/m01371m
bio/RE3446M,bio/m01371m
bio/DTMPKm,bio/m01371m
bio/BZCOAFm,bio/m01371m
bio/PACCOALm,bio/m01371m
bio/HMR_4099,bio/m01597m
bio/HMR_4137,bio/m01597m
bio/HMR_6412,bio/m01597m
bio/HMR_3800,bio/m01597m
bio/HMR_4282,bio/m01597m
bio/HMR_6968,bio/m01597m
bio/HMR_3750,bio/m01597m
bio/HMR_3771,bio/m01597m
bio/HMR_3772,bio/m01597m
bio/HMR_3794,bio/m01597m
bio/HMR_3847,bio/m01597m
bio/HMR_3939,bio/m01597m
bio/HMR_4239,bio/m01597m
bio/HMR_6415,bio/m01597m
bio/HMR_3885,bio/m01597m
bio/HMR_3206,bio/m01597m
bio/HMR_3761,bio/m01597m
bio/HMR_3795,bio/m01597m
bio/HMR_6417,bio/m01597m
bio/HMR_6420,bio/m01597m
bio/HMR_6422,bio/m01597m
bio/HMR_6927,bio/m01597m
bio/HMR_3743,bio/m01597m
bio/HMR_3922,bio/m01597m
bio/HMR_5418,bio/m01597m
bio/HMR_5419,bio/m01597m
bio/HMR_3748,bio/m01597m
bio/HMR_3763,bio/m01597m
bio/HMR_3767,bio/m01597m
bio/HMR_3780,bio/m01597m
bio/HMR_8662,bio/m01597m
bio/HMR_8668,bio/m01597m
bio/HMR_4145,bio/m01597m
bio/HMR_4147,bio/m01597m
bio/HMR_5297,bio/m01597m
bio/HMR_6414,bio/m01597m
bio/HMR_1167,bio/m01597m
bio/HMR_1210,bio/m01597m
bio/HMR_1247,bio/m01597m
bio/HMR_1249,bio/m01597m
bio/HMR_1259,bio/m01597m
bio/HMR_1276,bio/m01597m
bio/HMR_0161,bio/m01597m
bio/HMR_0163,bio/m01597m
bio/HMR_2593,bio/m01597m
bio/HMR_2598,bio/m01597m
bio/HMR_2601,bio/m01597m
bio/HMR_2604,bio/m01597m
bio/HMR_2607,bio/m01597m
bio/HMR_2610,bio/m01597m
bio/HMR_2625,bio/m01597m
bio/HMR_2630,bio/m01597m
bio/HMR_2640,bio/m01597m
bio/HMR_2646,bio/m01597m
bio/HMR_2656,bio/m01597m
bio/HMR_2662,bio/m01597m
bio/HMR_2665,bio/m01597m
bio/HMR_2677,bio/m01597m
bio/HMR_2680,bio/m01597m
bio/HMR_2701,bio/m01597m
bio/HMR_2704,bio/m01597m
bio/HMR_2713,bio/m01597m
bio/HMR_2745,bio/m01597m
bio/HMR_2750,bio/m01597m
bio/HMR_2754,bio/m01597m
bio/HMR_2758,bio/m01597m
bio/HMR_3110,bio/m01597m
bio/HMR_3114,bio/m01597m
bio/HMR_3118,bio/m01597m
bio/HMR_3125,bio/m01597m
bio/HMR_3132,bio/m01597m
bio/HMR_3139,bio/m01597m
bio/HMR_3146,bio/m01597m
bio/HMR_3153,bio/m01597m
bio/HMR_3160,bio/m01597m
bio/HMR_3398,bio/m01597m
bio/HMR_3406,bio/m01597m
bio/HMR_3407,bio/m01597m
bio/HMR_3408,bio/m01597m
bio/HMR_3409,bio/m01597m
bio/HMR_3411,bio/m01597m
bio/HMR_3413,bio/m01597m
bio/HMR_3414,bio/m01597m
bio/HMR_3416,bio/m01597m
bio/HMR_3421,bio/m01597m
bio/HMR_3422,bio/m01597m
bio/HMR_3423,bio/m01597m
bio/HMR_3424,bio/m01597m
bio/HMR_3425,bio/m01597m
bio/HMR_3426,bio/m01597m
bio/HMR_9719,bio/m01597m
bio/HMR_3427,bio/m01597m
bio/HMR_3428,bio/m01597m
bio/HMR_3429,bio/m01597m
bio/HMR_3430,bio/m01597m
bio/HMR_3431,bio/m01597m
bio/HMR_3432,bio/m01597m
bio/HMR_3433,bio/m01597m
bio/HMR_3173,bio/m01597m
bio/HMR_3177,bio/m01597m
bio/HMR_3181,bio/m01597m
bio/HMR_3185,bio/m01597m
bio/HMR_3189,bio/m01597m
bio/HMR_3193,bio/m01597m
bio/HMR_3197,bio/m01597m
bio/HMR_3201,bio/m01597m
bio/HMR_3205,bio/m01597m
bio/HMR_3396,bio/m01597m
bio/HMR_3397,bio/m01597m
bio/HMR_3243,bio/m01597m
bio/HMR_3247,bio/m01597m
bio/HMR_3256,bio/m01597m
bio/HMR_3264,bio/m01597m
bio/HMR_3221,bio/m01597m
bio/HMR_3225,bio/m01597m
bio/HMR_3229,bio/m01597m
bio/HMR_3233,bio/m01597m
bio/HMR_3237,bio/m01597m
bio/HMR_3279,bio/m01597m
bio/HMR_3283,bio/m01597m
bio/HMR_3287,bio/m01597m
bio/HMR_3293,bio/m01597m
bio/HMR_1174,bio/m01597m
bio/HMR_1179,bio/m01597m
bio/HMR_1184,bio/m01597m
bio/HMR_1216,bio/m01597m
bio/HMR_1221,bio/m01597m
bio/HMR_1226,bio/m01597m
bio/HMR_3525,bio/m01597m
bio/HMR_3530,bio/m01597m
bio/HMR_3534,bio/m01597m
bio/HMR_1576,bio/m01597m
bio/HMR_1653,bio/m01597m
bio/HMR_6432,bio/m01597m
bio/HMR_6433,bio/m01597m
bio/HMR_6434,bio/m01597m
bio/HMR_6435,bio/m01597m
bio/HMR_6436,bio/m01597m
bio/HMR_6447,bio/m01597m
bio/HMR_6448,bio/m01597m
bio/HMR_6450,bio/m01597m
bio/HMR_6451,bio/m01597m
bio/HMR_6453,bio/m01597m
bio/HMR_6470,bio/m01597m
bio/HMR_6471,bio/m01597m
bio/HMR_6472,bio/m01597m
bio/HMR_6473,bio/m01597m
bio/HMR_6482,bio/m01597m
bio/HMR_6484,bio/m01597m
bio/HMR_6486,bio/m01597m
bio/HMR_6488,bio/m01597m
bio/HMR_1185,bio/m01597m
bio/HMR_1227,bio/m01597m
bio/4HBZCOAFm,bio/m01597m
bio/C161CPT22,bio/m01597m
bio/C181CPT2,bio/m01597m
bio/COUCOAFm,bio/m01597m
bio/ELAIDCPT2,bio/m01597m
bio/FACOAL40im,bio/m01597m
bio/FAOXC11,bio/m01597m
bio/FAOXC140,bio/m01597m
bio/FAOXC150m,bio/m01597m
bio/FAOXC160,bio/m01597m
bio/FAOXC16080m,bio/m01597m
bio/FAOXC161802m,bio/m01597m
bio/FAOXC16180m,bio/m01597m
bio/FAOXC170m,bio/m01597m
bio/FAOXC180,bio/m01597m
bio/FAOXC1811601m,bio/m01597m
bio/FAOXC1811602m,bio/m01597m
bio/FAOXC1811603m,bio/m01597m
bio/FAOXC182806m,bio/m01597m
bio/FAOXC18280m,bio/m01597m
bio/FAOXC183803m,bio/m01597m
bio/FAOXC183806m,bio/m01597m
bio/FAOXC18480m,bio/m01597m
bio/FAOXC200180m,bio/m01597m
bio/FAOXC2031836m,bio/m01597m
bio/FAOXC204,bio/m01597m
bio/FAOXC204184m,bio/m01597m
bio/FAOXC2051843m,bio/m01597m
bio/FAOXC2242046m,bio/m01597m
bio/FAOXC2252053m,bio/m01597m
bio/FAOXC226205m,bio/m01597m
bio/FAOXC80,bio/m01597m
bio/HEXCCPT2,bio/m01597m
bio/LGNCCPT2,bio/m01597m
bio/LNLNCACPT2,bio/m01597m
bio/NRVNCCPT2,bio/m01597m
bio/TETPENT3CPT2,bio/m01597m
bio/TETPENT6CPT2,bio/m01597m
bio/TETTET6CPT2,bio/m01597m
bio/r1481,bio/m01597m
bio/RE1514M,bio/m01597m
bio/RE1836M,bio/m01597m
bio/RE2912M,bio/m01597m
bio/RE3006M,bio/m01597m
bio/RE3335M,bio/m01597m
bio/RE3446M,bio/m01597m
bio/FAOXC101C8m,bio/m01597m
bio/FAOXC102C81m,bio/m01597m
bio/FAOXC10C8m,bio/m01597m
bio/FAOXC11C9m,bio/m01597m
bio/FAOXC121C101m,bio/m01597m
bio/FAOXC122C101m,bio/m01597m
bio/FAOXC123C102m,bio/m01597m
bio/FAOXC12C10m,bio/m01597m
bio/FAOXC13C11m,bio/m01597m
bio/FAOXC141C121m,bio/m01597m
bio/FAOXC142C122m,bio/m01597m
bio/FAOXC143C123m,bio/m01597m
bio/FAOXC14C12m,bio/m01597m
bio/FAOXC15C13m,bio/m01597m
bio/FAOXC161C141m,bio/m01597m
bio/FAOXC162C142m,bio/m01597m
bio/FAOXC163C143m,bio/m01597m
bio/FAOXC163GC142m,bio/m01597m
bio/FAOXC164C143m,bio/m01597m
bio/FAOXC16C14m,bio/m01597m
bio/FAOXC17C15m,bio/m01597m
bio/FAOXC181C161m,bio/m01597m
bio/FAOXC182C162m,bio/m01597m
bio/FAOXC183C163Gm,bio/m01597m
bio/FAOXC183C163m,bio/m01597m
bio/FAOXC184C163m,bio/m01597m
bio/FAOXC184C164m,bio/m01597m
bio/FAOXC185C164m,bio/m01597m
bio/FAOXC204C184m,bio/m01597m
bio/FAOXC205C185m,bio/m01597m
bio/FAOXC225C204m,bio/m01597m
bio/FAOXC226C205m,bio/m01597m
bio/FAOXC4C2m,bio/m01597m
bio/FAOXC5C3x,bio/m01597m
bio/FAOXC61C4m,bio/m01597m
bio/FAOXC6C4m,bio/m01597m
bio/FAOXC7C5m,bio/m01597m
bio/FAOXC81C61m,bio/m01597m
bio/FAOXC8C6m,bio/m01597m
bio/FAOXC9BRC7BRm,bio/m01597m
bio/FAOXC9C7m,bio/m01597m
bio/FAOXTC122TC101m,bio/m01597m
bio/FAOXTC142TC122m,bio/m01597m
bio/FAOXTC162TC142m,bio/m01597m
bio/FAOXTC182TC162m,bio/m01597m
bio/OCD11CRNCPT2,bio/m01597m
bio/OCTDECCPT2,bio/m01597m
bio/BZCOAFm,bio/m01597m
bio/PACCOALm,bio/m01597m
bio/3HPVSTETCOAhcm,bio/m01597m
bio/HMR_4108,bio/m01257c
bio/HMR_4133,bio/m02039c
bio/HMR_4388,bio/m02039c
bio/HMR_4358,bio/m02039c
bio/HMR_4373,bio/m02039c
bio/HMR_8757,bio/m02039c
bio/HMR_3944,bio/m02039c
